112000005,,2,4,28,31,40,46
112000005,,5,16,26,32,33,35
112000006,,18,20,22,32,40,42
112000006,,32,33,34,37,38,46
112000007,,3,14,16,25,34,47
112000007,,11,16,17,24,31,43
112000008,,16,23,27,29,45,46
112000008,,19,27,28,31,41,46
112000009,,9,17,22,23,25,36
112000009,,6,15,21,24,41,47
112000010,,6,20,21,24,32,38
112000010,,9,14,19,25,39,48
112000011,,6,13,16,18,22,47
112000011,,22,23,24,32,33,39
112000012,,11,17,35,41,45,47
112000012,,7,29,31,34,39,46
112000013,,2,24,25,29,30,44
112000013,,22,25,35,37,40,44
112000014,,7,17,18,25,34,45
112000014,,4,11,15,20,27,36
112000015,,3,14,34,37,42,45
112000015,,1,3,29,33,43,47
112000016,,9,12,13,17,22,31
112000016,,3,8,21,25,42,48
112000017,,5,12,13,26,36,46
112000017,,7,17,20,34,38,46
112000018,,6,10,15,19,29,32
112000018,,7,21,25,27,35,49
112000019,,16,18,22,25,29,31
112000019,,1,8,26,30,41,47
112000020,,4,8,15,18,27,40
112000020,,6,18,22,28,38,41
112000021,,6,15,21,22,27,44
112000021,,2,12,28,32,46,48
112000022,,2,4,25,26,27,36
112000022,,6,17,19,23,29,34
112000020,,3,8,26,32,38,49
112000020,,8,14,26,30,33,41
112000021,,8,20,24,25,33,36
112000021,,5,28,30,35,37,39
112000022,,9,12,18,37,47,49
112000022,,4,11,17,18,22,28
112000016,,2,11,12,19,28,46
112000016,,12,13,28,32,33,39
112000017,,9,18,24,38,40,46
112000017,,5,7,9,13,27,35
112000018,,8,18,27,36,43,49
112000018,,1,12,22,35,46,48
112000019,,5,8,31,37,42,45
112000019,,2,4,5,8,13,46
112000023,,1,5,25,35,45,46
112000023,,3,5,7,22,23,31
112000024,,12,15,27,38,39,45
112000024,,4,23,30,37,41,46
112000025,,11,16,27,29,30,42
112000025,,4,18,25,35,38,47
112000026,,23,24,28,31,41,49
112000026,,4,8,9,18,26,32
112000027,,2,7,12,41,42,49
112000027,,10,12,17,39,40,42
112000028,,3,9,12,29,31,41
112000028,,9,17,18,25,29,31
112000029,,15,17,20,23,35,48
112000029,,1,15,20,30,31,38
112000030,,1,11,22,28,35,44
112000030,,1,2,8,18,41,48
112000031,,3,13,19,32,36,37
112000031,,6,8,13,17,33,34
112000032,,13,19,24,25,28,44
112000032,,12,15,20,27,34,35
112000033,,9,21,25,30,32,38
112000033,,2,8,13,16,19,44
112000034,,3,4,6,16,43,49
112000034,,4,9,16,39,42,46
112000035,,2,8,24,32,40,44
112000035,,4,5,21,26,29,42
112000036,,1,6,15,29,33,35
112000036,,4,6,22,31,34,41
112000037,,10,11,15,28,37,41
112000037,,2,3,12,32,40,46
112000038,,4,5,29,32,37,41
112000038,,1,2,5,12,21,47
112000039,,7,10,21,27,37,45
112000039,,1,4,17,34,37,38
112000040,,3,11,12,13,42,46
112000040,,7,19,36,44,46,48
112000041,,4,13,15,23,29,43
112000041,,7,9,10,17,41,42
112000042,,5,11,39,40,41,45
112000042,,14,17,25,27,34,49
112000043,,3,20,25,28,29,38
112000043,,1,2,30,31,40,48
112000044,,12,16,19,30,32,47
112000044,,6,14,16,28,41,47
112000046,,6,14,15,26,35,39
112000046,,3,17,31,35,42,47
112000045,,2,17,19,23,29,40
112000045,,1,6,26,29,32,41
112000048,,21,32,37,38,39,42
112000048,,7,10,16,36,41,44
112000047,,4,9,30,32,35,46
112000047,,16,29,32,39,42,48
112000049,,10,11,15,23,29,37
112000049,,5,17,27,42,46,47
112000050,,6,13,14,20,34,36
112000050,,6,29,33,38,44,47
112000051,,21,28,34,39,43,49
112000051,,6,9,10,29,33,38
112000052,,5,10,12,27,39,47
112000052,,1,17,19,22,45,46
112000053,,6,9,16,19,46,47
112000053,,4,11,23,31,36,48
112000054,,10,17,19,21,25,31
112000054,,2,6,15,17,27,39
112000055,,5,12,20,23,26,44
112000055,,2,19,28,33,39,44
112000056,,16,20,27,32,36,45
112000056,,15,17,18,20,24,26
112000059,,2,6,21,36,37,39
112000059,,4,6,11,30,38,40
112000059,,14,15,23,24,25,42
112000059,,11,16,18,23,30,49
112000059,,19,21,22,27,34,48
112000059,,9,10,18,26,40,43
112000060,,5,12,13,14,21,46
112000060,,11,24,31,40,41,47
112000060,,6,14,15,27,40,44
112000060,,3,19,31,36,39,46
112000060,,10,20,22,32,37,44
112000060,,1,5,20,29,30,44
112000061,,14,35,37,38,43,44
112000061,,22,27,32,34,38,39
112000062,,4,17,22,25,28,33
112000062,,12,28,35,36,40,43
112000063,,11,13,15,35,36,44
112000063,,5,12,17,21,31,44
112000064,,8,12,15,38,40,44
112000064,,3,14,28,30,33,48
112000065,,26,27,35,36,43,49
112000065,,12,19,31,43,44,47
112000066,,7,24,37,38,43,48
112000066,,5,9,22,29,41,43
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000004,,2,4,17,20,25,31,6
111000004,,14,15,16,23,30,37,3
111000003,,9,10,13,24,28,35,8
111000003,,1,15,16,17,18,26,6
112000004,,2,4,17,20,25,31,6
112000004,,14,15,16,23,30,37,3
112000006,,2,23,24,26,28,29,4
112000006,,1,12,14,20,25,28,8
112000009,,3,6,10,17,28,35,3
112000009,,4,5,11,12,20,24,1
112000010,,3,12,17,19,35,37,8
112000010,,3,19,27,28,33,38,7
112000011,,14,16,17,20,35,36,1
112000011,,2,3,11,20,22,37,2
112000012,,6,13,20,22,24,37,4
112000012,,13,18,27,29,32,35,4
112000014,,3,20,23,24,28,38,7
112000014,,16,17,18,20,21,22,7
112000013,,2,8,16,27,28,37,5
112000013,,2,8,9,23,25,38,1
112000016,,6,17,18,24,28,35,6
112000016,,5,17,19,21,24,32,6
112000015,,1,10,15,20,28,35,7
112000015,,2,6,13,22,25,27,7
112000017,,3,15,22,29,30,34,1
112000017,,1,9,22,24,27,30,3
112000018,,18,19,22,24,26,32,1
112000018,,6,11,12,21,24,33,8
112000019,,14,17,25,29,30,31,7
112000019,,5,9,12,25,31,38,5
112000020,,7,8,9,10,26,32,2
112000020,,7,12,14,32,33,34,2
112000021,,4,9,16,19,23,26,7
112000021,,13,22,26,29,30,36,6
112000022,,22,23,32,33,34,37,5
112000022,,11,13,14,27,33,38,6
112000023,,17,18,19,22,26,37,2
112000023,,1,2,3,24,32,34,1
112000024,,9,14,17,18,20,25,5
112000024,,2,15,19,26,32,33,6
112000025,,6,10,12,30,33,38,1
112000025,,4,13,18,21,31,35,6
112000026,,2,21,23,25,28,36,5
112000026,,10,15,26,33,34,37,6
112000027,,1,5,17,23,26,29,2
112000027,,9,11,25,26,28,34,6
112000028,,4,18,21,29,32,37,2
112000028,,11,14,16,28,29,36,2
112000029,,3,5,10,13,24,31,6
112000029,,5,8,9,12,23,24,7
112000004,,8,26,35,38,40,42
112000004,,3,15,23,30,33,34
112000003,,17,32,34,36,42,48
112000003,,5,17,19,23,39,43
112000003,,4,13,25,28,38,46
112000003,,4,11,22,34,39,47
112000005,,2,4,28,31,40,46
112000005,,5,16,26,32,33,35
112000006,,18,20,22,32,40,42
112000006,,32,33,34,37,38,46
112000007,,3,14,16,25,34,47
112000007,,11,16,17,24,31,43
112000008,,16,23,27,29,45,46
112000008,,19,27,28,31,41,46
112000009,,9,17,22,23,25,36
112000009,,6,15,21,24,41,47
112000010,,6,20,21,24,32,38
112000010,,9,14,19,25,39,48
112000011,,6,13,16,18,22,47
112000011,,22,23,24,32,33,39
112000012,,11,17,35,41,45,47
112000012,,7,29,31,34,39,46
112000013,,2,24,25,29,30,44
112000013,,22,25,35,37,40,44
112000014,,7,17,18,25,34,45
112000014,,4,11,15,20,27,36
112000015,,3,14,34,37,42,45
112000015,,1,3,29,33,43,47
112000016,,9,12,13,17,22,31
112000016,,3,8,21,25,42,48
112000017,,5,12,13,26,36,46
112000017,,7,17,20,34,38,46
112000018,,6,10,15,19,29,32
112000018,,7,21,25,27,35,49
112000019,,16,18,22,25,29,31
112000019,,1,8,26,30,41,47
112000020,,4,8,15,18,27,40
112000020,,6,18,22,28,38,41
112000021,,6,15,21,22,27,44
112000021,,2,12,28,32,46,48
112000022,,2,4,25,26,27,36
112000022,,6,17,19,23,29,34
112000020,,3,8,26,32,38,49
112000020,,8,14,26,30,33,41
112000021,,8,20,24,25,33,36
112000021,,5,28,30,35,37,39
112000022,,9,12,18,37,47,49
112000022,,4,11,17,18,22,28
112000016,,2,11,12,19,28,46
112000016,,12,13,28,32,33,39
112000017,,9,18,24,38,40,46
112000017,,5,7,9,13,27,35
112000018,,8,18,27,36,43,49
112000018,,1,12,22,35,46,48
112000019,,5,8,31,37,42,45
112000019,,2,4,5,8,13,46
112000023,,1,5,25,35,45,46
112000023,,3,5,7,22,23,31
112000024,,12,15,27,38,39,45
112000024,,4,23,30,37,41,46
112000025,,11,16,27,29,30,42
112000025,,4,18,25,35,38,47
112000026,,23,24,28,31,41,49
112000026,,4,8,9,18,26,32
112000027,,2,7,12,41,42,49
112000027,,10,12,17,39,40,42
112000028,,3,9,12,29,31,41
112000028,,9,17,18,25,29,31
112000029,,15,17,20,23,35,48
112000029,,1,15,20,30,31,38
112000030,,1,11,22,28,35,44
112000030,,1,2,8,18,41,48
112000031,,3,13,19,32,36,37
112000031,,6,8,13,17,33,34
112000032,,13,19,24,25,28,44
112000032,,12,15,20,27,34,35
112000033,,9,21,25,30,32,38
112000033,,2,8,13,16,19,44
112000034,,3,4,6,16,43,49
112000034,,4,9,16,39,42,46
112000035,,2,8,24,32,40,44
112000035,,4,5,21,26,29,42
112000036,,1,6,15,29,33,35
112000036,,4,6,22,31,34,41
112000037,,10,11,15,28,37,41
112000037,,2,3,12,32,40,46
112000038,,4,5,29,32,37,41
112000038,,1,2,5,12,21,47
112000039,,7,10,21,27,37,45
112000039,,1,4,17,34,37,38
112000040,,3,11,12,13,42,46
112000040,,7,19,36,44,46,48
112000041,,4,13,15,23,29,43
112000041,,7,9,10,17,41,42
112000042,,5,11,39,40,41,45
112000042,,14,17,25,27,34,49
112000043,,3,20,25,28,29,38
112000043,,1,2,30,31,40,48
112000044,,12,16,19,30,32,47
112000044,,6,14,16,28,41,47
112000046,,6,14,15,26,35,39
112000046,,3,17,31,35,42,47
112000045,,2,17,19,23,29,40
112000045,,1,6,26,29,32,41
112000048,,21,32,37,38,39,42
112000048,,7,10,16,36,41,44
112000047,,4,9,30,32,35,46
112000047,,16,29,32,39,42,48
112000049,,10,11,15,23,29,37
112000049,,5,17,27,42,46,47
112000050,,6,13,14,20,34,36
112000050,,6,29,33,38,44,47
112000051,,21,28,34,39,43,49
112000051,,6,9,10,29,33,38
112000052,,5,10,12,27,39,47
112000052,,1,17,19,22,45,46
112000053,,6,9,16,19,46,47
112000053,,4,11,23,31,36,48
112000054,,10,17,19,21,25,31
112000054,,2,6,15,17,27,39
112000055,,5,12,20,23,26,44
112000055,,2,19,28,33,39,44
112000056,,16,20,27,32,36,45
112000056,,15,17,18,20,24,26
112000059,,2,6,21,36,37,39
112000059,,4,6,11,30,38,40
112000059,,14,15,23,24,25,42
112000059,,11,16,18,23,30,49
112000059,,19,21,22,27,34,48
112000059,,9,10,18,26,40,43
112000060,,5,12,13,14,21,46
112000060,,11,24,31,40,41,47
112000060,,6,14,15,27,40,44
112000060,,3,19,31,36,39,46
112000060,,10,20,22,32,37,44
112000060,,1,5,20,29,30,44
112000061,,14,35,37,38,43,44
112000061,,22,27,32,34,38,39
112000062,,4,17,22,25,28,33
112000062,,12,28,35,36,40,43
112000063,,11,13,15,35,36,44
112000063,,5,12,17,21,31,44
112000064,,8,12,15,38,40,44
112000064,,3,14,28,30,33,48
112000065,,26,27,35,36,43,49
112000065,,12,19,31,43,44,47
112000066,,7,24,37,38,43,48
112000066,,5,9,22,29,41,43
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000004,,2,4,17,20,25,31,6
111000004,,14,15,16,23,30,37,3
111000003,,9,10,13,24,28,35,8
111000003,,1,15,16,17,18,26,6
112000004,,2,4,17,20,25,31,6
112000004,,14,15,16,23,30,37,3
112000006,,2,23,24,26,28,29,4
112000006,,1,12,14,20,25,28,8
112000009,,3,6,10,17,28,35,3
112000009,,4,5,11,12,20,24,1
112000010,,3,12,17,19,35,37,8
112000010,,3,19,27,28,33,38,7
112000011,,14,16,17,20,35,36,1
112000011,,2,3,11,20,22,37,2
112000012,,6,13,20,22,24,37,4
112000012,,13,18,27,29,32,35,4
112000014,,3,20,23,24,28,38,7
112000014,,16,17,18,20,21,22,7
112000013,,2,8,16,27,28,37,5
112000013,,2,8,9,23,25,38,1
112000016,,6,17,18,24,28,35,6
112000016,,5,17,19,21,24,32,6
112000015,,1,10,15,20,28,35,7
112000015,,2,6,13,22,25,27,7
112000017,,3,15,22,29,30,34,1
112000017,,1,9,22,24,27,30,3
112000018,,18,19,22,24,26,32,1
112000018,,6,11,12,21,24,33,8
112000019,,14,17,25,29,30,31,7
112000019,,5,9,12,25,31,38,5
112000020,,7,8,9,10,26,32,2
112000020,,7,12,14,32,33,34,2
112000021,,4,9,16,19,23,26,7
112000021,,13,22,26,29,30,36,6
112000022,,22,23,32,33,34,37,5
112000022,,11,13,14,27,33,38,6
112000023,,17,18,19,22,26,37,2
112000023,,1,2,3,24,32,34,1
112000024,,9,14,17,18,20,25,5
112000024,,2,15,19,26,32,33,6
112000025,,6,10,12,30,33,38,1
112000025,,4,13,18,21,31,35,6
112000026,,2,21,23,25,28,36,5
112000026,,10,15,26,33,34,37,6
112000027,,1,5,17,23,26,29,2
112000027,,9,11,25,26,28,34,6
112000028,,4,18,21,29,32,37,2
112000028,,11,14,16,28,29,36,2
112000029,,3,5,10,13,24,31,6
112000029,,5,8,9,12,23,24,7
112000004,,8,26,35,38,40,42
112000004,,3,15,23,30,33,34
112000003,,17,32,34,36,42,48
112000003,,5,17,19,23,39,43
112000003,,4,13,25,28,38,46
112000003,,4,11,22,34,39,47
112000005,,2,4,28,31,40,46
112000005,,5,16,26,32,33,35
112000006,,18,20,22,32,40,42
112000006,,32,33,34,37,38,46
112000007,,3,14,16,25,34,47
112000007,,11,16,17,24,31,43
112000008,,16,23,27,29,45,46
112000008,,19,27,28,31,41,46
112000009,,9,17,22,23,25,36
112000009,,6,15,21,24,41,47
112000010,,6,20,21,24,32,38
112000010,,9,14,19,25,39,48
112000011,,6,13,16,18,22,47
112000011,,22,23,24,32,33,39
112000012,,11,17,35,41,45,47
112000012,,7,29,31,34,39,46
112000013,,2,24,25,29,30,44
112000013,,22,25,35,37,40,44
112000014,,7,17,18,25,34,45
112000014,,4,11,15,20,27,36
112000015,,3,14,34,37,42,45
112000015,,1,3,29,33,43,47
112000016,,9,12,13,17,22,31
112000016,,3,8,21,25,42,48
112000017,,5,12,13,26,36,46
112000017,,7,17,20,34,38,46
112000018,,6,10,15,19,29,32
112000018,,7,21,25,27,35,49
112000019,,16,18,22,25,29,31
112000019,,1,8,26,30,41,47
112000020,,4,8,15,18,27,40
112000020,,6,18,22,28,38,41
112000021,,6,15,21,22,27,44
112000021,,2,12,28,32,46,48
112000022,,2,4,25,26,27,36
112000022,,6,17,19,23,29,34
112000020,,3,8,26,32,38,49
112000020,,8,14,26,30,33,41
112000021,,8,20,24,25,33,36
112000021,,5,28,30,35,37,39
112000022,,9,12,18,37,47,49
112000022,,4,11,17,18,22,28
112000016,,2,11,12,19,28,46
112000016,,12,13,28,32,33,39
112000017,,9,18,24,38,40,46
112000017,,5,7,9,13,27,35
112000018,,8,18,27,36,43,49
112000018,,1,12,22,35,46,48
112000019,,5,8,31,37,42,45
112000019,,2,4,5,8,13,46
112000023,,1,5,25,35,45,46
112000023,,3,5,7,22,23,31
112000024,,12,15,27,38,39,45
112000024,,4,23,30,37,41,46
112000025,,11,16,27,29,30,42
112000025,,4,18,25,35,38,47
112000026,,23,24,28,31,41,49
112000026,,4,8,9,18,26,32
112000027,,2,7,12,41,42,49
112000027,,10,12,17,39,40,42
112000028,,3,9,12,29,31,41
112000028,,9,17,18,25,29,31
112000029,,15,17,20,23,35,48
112000029,,1,15,20,30,31,38
112000030,,1,11,22,28,35,44
112000030,,1,2,8,18,41,48
112000031,,3,13,19,32,36,37
112000031,,6,8,13,17,33,34
112000032,,13,19,24,25,28,44
112000032,,12,15,20,27,34,35
112000033,,9,21,25,30,32,38
112000033,,2,8,13,16,19,44
112000034,,3,4,6,16,43,49
112000034,,4,9,16,39,42,46
112000035,,2,8,24,32,40,44
112000035,,4,5,21,26,29,42
112000036,,1,6,15,29,33,35
112000036,,4,6,22,31,34,41
112000037,,10,11,15,28,37,41
112000037,,2,3,12,32,40,46
112000038,,4,5,29,32,37,41
112000038,,1,2,5,12,21,47
112000039,,7,10,21,27,37,45
112000039,,1,4,17,34,37,38
112000040,,3,11,12,13,42,46
112000040,,7,19,36,44,46,48
112000041,,4,13,15,23,29,43
112000041,,7,9,10,17,41,42
112000042,,5,11,39,40,41,45
112000042,,14,17,25,27,34,49
112000043,,3,20,25,28,29,38
112000043,,1,2,30,31,40,48
112000044,,12,16,19,30,32,47
112000044,,6,14,16,28,41,47
112000046,,6,14,15,26,35,39
112000046,,3,17,31,35,42,47
112000045,,2,17,19,23,29,40
112000045,,1,6,26,29,32,41
112000048,,21,32,37,38,39,42
112000048,,7,10,16,36,41,44
112000047,,4,9,30,32,35,46
112000047,,16,29,32,39,42,48
112000049,,10,11,15,23,29,37
112000049,,5,17,27,42,46,47
112000050,,6,13,14,20,34,36
112000050,,6,29,33,38,44,47
112000051,,21,28,34,39,43,49
112000051,,6,9,10,29,33,38
112000052,,5,10,12,27,39,47
112000052,,1,17,19,22,45,46
112000053,,6,9,16,19,46,47
112000053,,4,11,23,31,36,48
112000054,,10,17,19,21,25,31
112000054,,2,6,15,17,27,39
112000055,,5,12,20,23,26,44
112000055,,2,19,28,33,39,44
112000056,,16,20,27,32,36,45
112000056,,15,17,18,20,24,26
112000059,,2,6,21,36,37,39
112000059,,4,6,11,30,38,40
112000059,,14,15,23,24,25,42
112000059,,11,16,18,23,30,49
112000059,,19,21,22,27,34,48
112000059,,9,10,18,26,40,43
112000060,,5,12,13,14,21,46
112000060,,11,24,31,40,41,47
112000060,,6,14,15,27,40,44
112000060,,3,19,31,36,39,46
112000060,,10,20,22,32,37,44
112000060,,1,5,20,29,30,44
112000061,,14,35,37,38,43,44
112000061,,22,27,32,34,38,39
112000062,,4,17,22,25,28,33
112000062,,12,28,35,36,40,43
112000063,,11,13,15,35,36,44
112000063,,5,12,17,21,31,44
112000064,,8,12,15,38,40,44
112000064,,3,14,28,30,33,48
112000065,,26,27,35,36,43,49
112000065,,12,19,31,43,44,47
112000066,,7,24,37,38,43,48
112000066,,5,9,22,29,41,43
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000002,,4,22,23,24,35,36,8
111000002,,10,12,14,16,32,34,5
111000003,,4,7,9,15,36,37,6
111000003,,1,4,10,13,28,34,2
111000004,,2,4,17,20,25,31,6
111000004,,14,15,16,23,30,37,3
111000003,,9,10,13,24,28,35,8
111000003,,1,15,16,17,18,26,6
112000004,,2,4,17,20,25,31,6
112000004,,14,15,16,23,30,37,3
112000006,,2,23,24,26,28,29,4
112000006,,1,12,14,20,25,28,8
112000009,,3,6,10,17,28,35,3
112000009,,4,5,11,12,20,24,1
112000010,,3,12,17,19,35,37,8
112000010,,3,19,27,28,33,38,7
112000011,,14,16,17,20,35,36,1
112000011,,2,3,11,20,22,37,2
112000012,,6,13,20,22,24,37,4
112000012,,13,18,27,29,32,35,4
112000014,,3,20,23,24,28,38,7
112000014,,16,17,18,20,21,22,7
112000013,,2,8,16,27,28,37,5
112000013,,2,8,9,23,25,38,1
112000016,,6,17,18,24,28,35,6
112000016,,5,17,19,21,24,32,6
112000015,,1,10,15,20,28,35,7
112000015,,2,6,13,22,25,27,7
112000017,,3,15,22,29,30,34,1
112000017,,1,9,22,24,27,30,3
112000018,,18,19,22,24,26,32,1
112000018,,6,11,12,21,24,33,8
112000019,,14,17,25,29,30,31,7
112000019,,5,9,12,25,31,38,5
112000020,,7,8,9,10,26,32,2
112000020,,7,12,14,32,33,34,2
112000021,,4,9,16,19,23,26,7
112000021,,13,22,26,29,30,36,6
112000022,,22,23,32,33,34,37,5
112000022,,11,13,14,27,33,38,6
112000023,,17,18,19,22,26,37,2
112000023,,1,2,3,24,32,34,1
112000024,,9,14,17,18,20,25,5
112000024,,2,15,19,26,32,33,6
112000025,,6,10,12,30,33,38,1
112000025,,4,13,18,21,31,35,6
112000026,,2,21,23,25,28,36,5
112000026,,10,15,26,33,34,37,6
112000027,,1,5,17,23,26,29,2
112000027,,9,11,25,26,28,34,6
112000028,,4,18,21,29,32,37,2
112000028,,11,14,16,28,29,36,2
112000029,,3,5,10,13,24,31,6
112000029,,5,8,9,12,23,24,7
112000004,,8,26,35,38,40,42
112000004,,3,15,23,30,33,34
112000003,,17,32,34,36,42,48
112000003,,5,17,19,23,39,43
112000003,,4,13,25,28,38,46
112000003,,4,11,22,34,39,47
112000005,,2,4,28,31,40,46
112000005,,5,16,26,32,33,35
112000006,,18,20,22,32,40,42
112000006,,32,33,34,37,38,46
112000007,,3,14,16,25,34,47
112000007,,11,16,17,24,31,43
112000008,,16,23,27,29,45,46
112000008,,19,27,28,31,41,46
112000009,,9,17,22,23,25,36
112000009,,6,15,21,24,41,47
112000010,,6,20,21,24,32,38
112000010,,9,14,19,25,39,48
112000011,,6,13,16,18,22,47
112000011,,22,23,24,32,33,39
112000012,,11,17,35,41,45,47
112000012,,7,29,31,34,39,46
112000013,,2,24,25,29,30,44
112000013,,22,25,35,37,40,44
112000014,,7,17,18,25,34,45
112000014,,4,11,15,20,27,36
112000015,,3,14,34,37,42,45
112000015,,1,3,29,33,43,47
112000016,,9,12,13,17,22,31
112000016,,3,8,21,25,42,48
112000017,,5,12,13,26,36,46
112000017,,7,17,20,34,38,46
112000018,,6,10,15,19,29,32
112000018,,7,21,25,27,35,49
112000019,,16,18,22,25,29,31
112000019,,1,8,26,30,41,47
112000020,,4,8,15,18,27,40
112000020,,6,18,22,28,38,41
112000021,,6,15,21,22,27,44
112000021,,2,12,28,32,46,48
112000022,,2,4,25,26,27,36
112000022,,6,17,19,23,29,34
112000020,,3,8,26,32,38,49
112000020,,8,14,26,30,33,41
112000021,,8,20,24,25,33,36
112000021,,5,28,30,35,37,39
112000022,,9,12,18,37,47,49
112000022,,4,11,17,18,22,28
112000016,,2,11,12,19,28,46
112000016,,12,13,28,32,33,39
112000017,,9,18,24,38,40,46
112000017,,5,7,9,13,27,35
112000018,,8,18,27,36,43,49
112000018,,1,12,22,35,46,48
112000019,,5,8,31,37,42,45
112000019,,2,4,5,8,13,46
112000023,,1,5,25,35,45,46
112000023,,3,5,7,22,23,31
112000024,,12,15,27,38,39,45
112000024,,4,23,30,37,41,46
112000025,,11,16,27,29,30,42
112000025,,4,18,25,35,38,47
112000026,,23,24,28,31,41,49
112000026,,4,8,9,18,26,32
112000027,,2,7,12,41,42,49
112000027,,10,12,17,39,40,42
112000028,,3,9,12,29,31,41
112000028,,9,17,18,25,29,31
112000029,,15,17,20,23,35,48
112000029,,1,15,20,30,31,38
112000030,,1,11,22,28,35,44
112000030,,1,2,8,18,41,48
112000031,,3,13,19,32,36,37
112000031,,6,8,13,17,33,34
112000032,,13,19,24,25,28,44
112000032,,12,15,20,27,34,35
112000033,,9,21,25,30,32,38
112000033,,2,8,13,16,19,44
112000034,,3,4,6,16,43,49
112000034,,4,9,16,39,42,46
112000035,,2,8,24,32,40,44
112000035,,4,5,21,26,29,42
112000036,,1,6,15,29,33,35
112000036,,4,6,22,31,34,41
112000037,,10,11,15,28,37,41
112000037,,2,3,12,32,40,46
112000038,,4,5,29,32,37,41
112000038,,1,2,5,12,21,47
112000039,,7,10,21,27,37,45
112000039,,1,4,17,34,37,38
112000040,,3,11,12,13,42,46
112000040,,7,19,36,44,46,48
112000041,,4,13,15,23,29,43
112000041,,7,9,10,17,41,42
112000042,,5,11,39,40,41,45
112000042,,14,17,25,27,34,49
112000043,,3,20,25,28,29,38
112000043,,1,2,30,31,40,48
112000044,,12,16,19,30,32,47
112000044,,6,14,16,28,41,47
112000046,,6,14,15,26,35,39
112000046,,3,17,31,35,42,47
112000045,,2,17,19,23,29,40
112000045,,1,6,26,29,32,41
112000048,,21,32,37,38,39,42
112000048,,7,10,16,36,41,44
112000047,,4,9,30,32,35,46
112000047,,16,29,32,39,42,48
112000049,,10,11,15,23,29,37
112000049,,5,17,27,42,46,47
112000050,,6,13,14,20,34,36
112000050,,6,29,33,38,44,47
112000051,,21,28,34,39,43,49
112000051,,6,9,10,29,33,38
112000052,,5,10,12,27,39,47
112000052,,1,17,19,22,45,46
112000053,,6,9,16,19,46,47
112000053,,4,11,23,31,36,48
112000054,,10,17,19,21,25,31
112000054,,2,6,15,17,27,39
112000055,,5,12,20,23,26,44
112000055,,2,19,28,33,39,44
112000056,,16,20,27,32,36,45
112000056,,15,17,18,20,24,26
112000059,,2,6,21,36,37,39
112000059,,4,6,11,30,38,40
112000059,,14,15,23,24,25,42
112000059,,11,16,18,23,30,49
112000059,,19,21,22,27,34,48
112000059,,9,10,18,26,40,43
112000060,,5,12,13,14,21,46
112000060,,11,24,31,40,41,47
112000060,,6,14,15,27,40,44
112000060,,3,19,31,36,39,46
112000060,,10,20,22,32,37,44
112000060,,1,5,20,29,30,44
112000061,,14,35,37,38,43,44
